Index, Month, Rain_Zone, Year, Random Number, Fragment_Set,fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment
   51,    7,   51,    1,  0.016784,    1,   0.000,   0.012,   0.030,   0.063,   0.011,   0.071,   0.095,   0.043,   0.000,   0.029,   0.000,   0.007,   0.024,   0.023,   0.024,   0.047,   0.086,   0.021,   0.021,   0.133,   0.059,   0.024,   0.004,   0.000,   0.022,   0.024,   0.018,   0.005,   0.020,   0.043,   0.042
   52,    7,   52,    1,  0.455140,    1,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.231,   0.769,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
   53,    7,   53,    1,  0.680521,    1,   0.031,   0.010,   0.004,   0.037,   0.007,   0.000,   0.000,   0.003,   0.015,   0.132,   0.022,   0.029,   0.044,   0.022,   0.049,   0.038,   0.079,   0.028,   0.015,   0.003,   0.000,   0.018,   0.009,   0.044,   0.013,   0.032,   0.081,   0.007,   0.038,   0.087,   0.101
   54,    7,   54,    1,  0.045866,    1,   0.058,   0.027,   0.027,   0.011,   0.000,   0.013,   0.036,   0.051,   0.000,   0.016,   0.051,   0.025,   0.050,   0.073,   0.088,   0.015,   0.053,   0.032,   0.000,   0.000,   0.109,   0.055,   0.006,   0.021,   0.003,   0.019,   0.009,   0.020,   0.030,   0.025,   0.079
   55,    7,   55,    1,  0.673590,    1,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.491,   0.000,   0.000,   0.000,   0.000,   0.263,   0.000,   0.000,   0.000,   0.000,   0.053,   0.000,   0.193
   56,    7,   56,    1,  0.328145,    1,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.818,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.182,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
    1,    8,    1,    1,  0.556318,    1,   0.134,   0.000,   0.036,   0.009,   0.005,   0.000,   0.000,   0.123,   0.000,   0.000,   0.040,   0.013,   0.065,   0.047,   0.000,   0.000,   0.020,   0.120,   0.000,   0.000,   0.000,   0.067,   0.033,   0.000,   0.036,   0.000,   0.008,   0.000,   0.032,   0.000,   0.212
    2,    8,    2,    1,  0.413853,    1,   0.011,   0.086,   0.021,   0.005,   0.000,   0.000,   0.000,   0.106,   0.283,   0.004,   0.024,   0.014,   0.000,   0.011,   0.004,   0.039,   0.015,   0.038,   0.021,   0.002,   0.008,   0.020,   0.027,   0.004,   0.019,   0.089,   0.003,   0.014,   0.049,   0.002,   0.079
    3,    8,    3,    1,  0.216160,    1,   0.018,   0.000,   0.000,   0.000,   0.000,   0.032,   0.005,   0.000,   0.000,   0.083,   0.479,   0.000,   0.000,   0.138,   0.000,   0.078,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.041,   0.051,   0.000,   0.000,   0.000,   0.074
    4,    8,    4,    1,  0.635607,    1,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.744,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.256,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
    5,    8,    5,    1,  0.743305,    1,   0.000,   0.044,   0.000,   0.000,   0.000,   0.000,   0.150,   0.000,   0.000,   0.000,   0.239,   0.000,   0.000,   0.204,   0.230,   0.000,   0.000,   0.035,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.097,   0.000,   0.000,   0.000
    6,    8,    6,    1,  0.884291,    1,   0.000,   0.007,   0.037,   0.009,   0.008,   0.033,   0.081,   0.028,   0.001,   0.001,   0.081,   0.054,   0.005,   0.000,   0.018,   0.148,   0.039,   0.026,   0.008,   0.000,   0.056,   0.089,   0.049,   0.035,   0.003,   0.072,   0.003,   0.012,   0.033,   0.051,   0.012
    7,    8,    7,    1,  0.206679,    1,   0.000,   0.000,   0.000,   0.000,   0.000,   0.034,   0.030,   0.000,   0.000,   0.137,   0.025,   0.269,   0.011,   0.000,   0.000,   0.000,   0.057,   0.000,   0.000,   0.000,   0.182,   0.016,   0.014,   0.000,   0.000,   0.075,   0.000,   0.043,   0.000,   0.082,   0.025
    8,    8,    8,    1,  0.862592,    1,   0.008,   0.019,   0.041,   0.000,   0.000,   0.000,   0.005,   0.000,   0.000,   0.008,   0.066,   0.032,   0.148,   0.009,   0.000,   0.000,   0.013,   0.010,   0.081,   0.152,   0.023,   0.048,   0.013,   0.087,   0.020,   0.066,   0.080,   0.000,   0.000,   0.045,   0.029
    9,    8,    9,    1,  0.986587,    1,   0.134,   0.000,   0.036,   0.009,   0.005,   0.000,   0.000,   0.123,   0.000,   0.000,   0.040,   0.013,   0.065,   0.047,   0.000,   0.000,   0.020,   0.120,   0.000,   0.000,   0.000,   0.067,   0.033,   0.000,   0.036,   0.000,   0.008,   0.000,   0.032,   0.000,   0.212
   10,    8,   10,    1,  0.160810,    1,   0.002,   0.002,   0.093,   0.039,   0.007,   0.002,   0.062,   0.000,   0.000,   0.007,   0.000,   0.105,   0.032,   0.254,   0.009,   0.011,   0.000,   0.049,   0.000,   0.000,   0.002,   0.000,   0.000,   0.000,   0.000,   0.004,   0.002,   0.004,   0.034,   0.118,   0.161
   11,    8,   11,    1,  0.820244,    1,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.857,   0.000,   0.143,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
   12,    8,   12,    1,  0.561180,    1,   0.018,   0.053,   0.001,   0.019,   0.131,   0.026,   0.009,   0.000,   0.005,   0.002,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.027,   0.007,   0.007,   0.011,   0.029,   0.024,   0.005,   0.007,   0.138,   0.338,   0.020,   0.067,   0.000,   0.054
   13,    8,   13,    1,  0.216450,    1,   0.028,   0.112,   0.027,   0.013,   0.001,   0.000,   0.005,   0.037,   0.192,   0.007,   0.012,   0.008,   0.000,   0.015,   0.009,   0.036,   0.022,   0.054,   0.043,   0.002,   0.008,   0.017,   0.044,   0.000,   0.020,   0.060,   0.007,   0.015,   0.065,   0.011,   0.128
   14,    8,   14,    1,  0.476952,    1,   0.412,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.588
   15,    8,   15,    1,  0.395650,    1,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   1.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
   16,    8,   16,    1,  0.932502,    1,   0.000,   0.004,   0.000,   0.020,   0.016,   0.000,   0.000,   0.010,   0.006,   0.074,   0.156,   0.082,   0.055,   0.016,   0.055,   0.166,   0.016,   0.000,   0.000,   0.000,   0.020,   0.016,   0.060,   0.078,   0.097,   0.000,   0.000,   0.016,   0.000,   0.000,   0.041
   17,    8,   17,    1,  0.411643,    1,   0.005,   0.027,   0.003,   0.041,   0.003,   0.076,   0.032,   0.300,   0.024,   0.059,   0.041,   0.000,   0.007,   0.009,   0.026,   0.041,   0.002,   0.006,   0.098,   0.004,   0.000,   0.000,   0.022,   0.014,   0.054,   0.015,   0.001,   0.033,   0.003,   0.001,   0.056
   18,    8,   18,    1,  0.990694,    1,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   1.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
   19,    8,   19,    1,  0.611170,    1,   0.000,   0.078,   0.000,   0.000,   0.000,   0.000,   0.000,   0.305,   0.078,   0.000,   0.000,   0.000,   0.000,   0.000,   0.148,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.391
   20,    8,   20,    1,  0.033767,    1,   0.000,   0.000,   0.111,   0.000,   0.000,   0.000,   0.000,   0.000,   0.074,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.778,   0.037,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
   21,    8,   21,    1,  0.087657,    1,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.064,   0.057,   0.004,   0.000,   0.039,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.128,   0.032,   0.000,   0.000,   0.000,   0.000,   0.477,   0.199,   0.000
   22,    8,   22,    1,  0.803983,    1,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   1.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
   23,    8,   23,    1,  0.285335,    1,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.385,   0.000,   0.615,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
   24,    8,   24,    1,  0.610294,    1,   0.004,   0.012,   0.006,   0.068,   0.071,   0.071,   0.117,   0.067,   0.012,   0.006,   0.008,   0.007,   0.071,   0.033,   0.098,   0.025,   0.021,   0.013,   0.002,   0.000,   0.002,   0.002,   0.004,   0.002,   0.001,   0.026,   0.010,   0.008,   0.012,   0.038,   0.183
   25,    8,   25,    1,  0.410008,    1,   0.020,   0.024,   0.101,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.028,   0.012,   0.056,   0.000,   0.000,   0.000,   0.000,   0.000,   0.169,   0.000,   0.109,   0.000,   0.048,   0.077,   0.161,   0.068,   0.125,   0.000,   0.000,   0.000,   0.000
   26,    8,   26,    1,  0.607269,    1,   0.030,   0.005,   0.008,   0.059,   0.011,   0.024,   0.006,   0.000,   0.000,   0.144,   0.098,   0.003,   0.011,   0.000,   0.000,   0.016,   0.000,   0.000,   0.260,   0.043,   0.000,   0.116,   0.000,   0.022,   0.008,   0.022,   0.008,   0.011,   0.057,   0.036,   0.000
   27,    8,   27,    1,  0.802714,    1,   0.005,   0.027,   0.003,   0.041,   0.003,   0.076,   0.032,   0.300,   0.024,   0.059,   0.041,   0.000,   0.007,   0.009,   0.026,   0.041,   0.002,   0.006,   0.098,   0.004,   0.000,   0.000,   0.022,   0.014,   0.054,   0.015,   0.001,   0.033,   0.003,   0.001,   0.056
   28,    8,   28,    1,  0.552544,    1,   0.000,   0.004,   0.000,   0.000,   0.000,   0.064,   0.047,   0.000,   0.000,   0.000,   0.000,   0.000,   0.033,   0.029,   0.480,   0.191,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.009,   0.000,   0.007,   0.124,   0.011
   29,    8,   29,    1,  0.932518,    1,   0.000,   0.000,   0.000,   0.000,   0.022,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.036,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.942
   30,    8,   30,    1,  0.949033,    1,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.417,   0.000,   0.417,   0.000,   0.000,   0.000,   0.000,   0.000,   0.167,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
   31,    8,   31,    1,  0.164702,    1,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.385,   0.000,   0.615,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
   32,    8,   32,    1,  0.978152,    1,   0.032,   0.048,   0.000,   0.000,   0.000,   0.005,   0.000,   0.466,   0.000,   0.032,   0.005,   0.000,   0.008,   0.000,   0.058,   0.021,   0.016,   0.032,   0.000,   0.000,   0.016,   0.013,   0.000,   0.005,   0.021,   0.053,   0.011,   0.013,   0.000,   0.074,   0.071
   33,    8,   33,    1,  0.960596,    1,   0.000,   0.000,   0.000,   1.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
   34,    8,   34,    1,  0.130318,    1,   0.002,   0.012,   0.000,   0.056,   0.175,   0.021,   0.032,   0.191,   0.000,   0.003,   0.003,   0.007,   0.033,   0.002,   0.071,   0.020,   0.065,   0.002,   0.045,   0.000,   0.001,   0.004,   0.004,   0.000,   0.006,   0.000,   0.051,   0.007,   0.003,   0.054,   0.132
   35,    8,   35,    1,  0.665293,    1,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.049,   0.542,   0.271,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.139,   0.000
   36,    8,   36,    1,  0.938954,    1,   0.000,   0.007,   0.000,   0.000,   0.000,   0.000,   0.030,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.075,   0.677,   0.053,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.023,   0.000,   0.007,   0.128,   0.000
   37,    8,   37,    1,  0.539517,    1,   0.000,   0.000,   0.000,   1.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
   38,    8,   38,    1,  0.724265,    1,   0.096,   0.130,   0.000,   0.000,   0.000,   0.000,   0.000,   0.022,   0.000,   0.000,   0.000,   0.000,   0.058,   0.123,   0.168,   0.000,   0.107,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.040,   0.123,   0.031,   0.045,   0.000,   0.056
   39,    8,   39,    1,  0.191865,    1,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   1.000
   40,    8,   40,    1,  0.753025,    1,   0.000,   0.000,   0.000,   0.018,   0.000,   0.000,   0.006,   0.012,   0.000,   0.000,   0.000,   0.000,   0.000,   0.043,   0.312,   0.563,   0.016,   0.029,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
   41,    8,   41,    1,  0.067708,    1,   0.000,   0.008,   0.000,   0.000,   0.000,   0.048,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.010,   0.043,   0.354,   0.484,   0.002,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.008,   0.000,   0.000,   0.043,   0.000
   42,    8,   42,    1,  0.720638,    1,   0.000,   0.000,   0.213,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.150,   0.075,   0.162,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.162,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.237,   0.000
   43,    8,   43,    1,  0.150963,    1,   0.000,   0.004,   0.000,   0.000,   0.000,   0.064,   0.047,   0.000,   0.000,   0.000,   0.000,   0.000,   0.033,   0.029,   0.480,   0.191,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.009,   0.000,   0.007,   0.124,   0.011
   44,    8,   44,    1,  0.961704,    1,   0.054,   0.179,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.054,   0.000,   0.000,   0.000,   0.339,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.375,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
   45,    8,   45,    1,  0.535025,    1,   0.000,   0.027,   0.000,   0.000,   0.189,   0.081,   0.540,   0.000,   0.081,   0.000,   0.000,   0.027,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.054,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
   46,    8,   46,    1,  0.295360,    1,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.152,   0.848,   0.000,   0.000
   47,    8,   47,    1,  0.019076,    1,   0.151,   0.016,   0.000,   0.000,   0.000,   0.041,   0.000,   0.020,   0.143,   0.033,   0.000,   0.000,   0.000,   0.020,   0.020,   0.057,   0.073,   0.012,   0.041,   0.000,   0.061,   0.163,   0.020,   0.061,   0.024,   0.000,   0.029,   0.000,   0.000,   0.012,   0.000
   48,    8,   48,    1,  0.911629,    1,   0.001,   0.009,   0.010,   0.036,   0.066,   0.040,   0.357,   0.010,   0.017,   0.017,   0.007,   0.006,   0.004,   0.010,   0.000,   0.000,   0.009,   0.001,   0.006,   0.111,   0.076,   0.003,   0.001,   0.017,   0.001,   0.024,   0.030,   0.050,   0.006,   0.004,   0.068
   49,    8,   49,    1,  0.386038,    1,   0.027,   0.008,   0.000,   0.015,   0.048,   0.058,   0.033,   0.064,   0.041,   0.100,   0.068,   0.037,   0.056,   0.021,   0.015,   0.023,   0.027,   0.004,   0.019,   0.033,   0.044,   0.056,   0.012,   0.033,   0.058,   0.025,   0.041,   0.015,   0.019,   0.000,   0.000
   50,    8,   50,    1,  0.205041,    1,   0.032,   0.093,   0.031,   0.011,   0.002,   0.000,   0.006,   0.041,   0.206,   0.008,   0.015,   0.012,   0.000,   0.010,   0.008,   0.038,   0.042,   0.044,   0.030,   0.004,   0.008,   0.013,   0.019,   0.018,   0.037,   0.062,   0.011,   0.033,   0.045,   0.040,   0.083
   51,    8,   51,    1,  0.518421,    1,   0.029,   0.102,   0.025,   0.006,   0.001,   0.000,   0.007,   0.023,   0.227,   0.011,   0.010,   0.010,   0.000,   0.013,   0.009,   0.041,   0.043,   0.043,   0.029,   0.004,   0.005,   0.012,   0.023,   0.018,   0.028,   0.062,   0.008,   0.039,   0.047,   0.025,   0.101
   52,    8,   52,    1,  0.961766,    1,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.938,   0.000,   0.000,   0.000,   0.000,   0.062,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
   53,    8,   53,    1,  0.008308,    1,   0.053,   0.089,   0.031,   0.011,   0.089,   0.007,   0.041,   0.118,   0.011,   0.014,   0.022,   0.014,   0.021,   0.028,   0.000,   0.024,   0.017,   0.019,   0.028,   0.092,   0.006,   0.002,   0.041,   0.001,   0.038,   0.075,   0.009,   0.021,   0.000,   0.022,   0.057
   54,    8,   54,    1,  0.806513,    1,   0.010,   0.000,   0.003,   0.118,   0.005,   0.024,   0.028,   0.010,   0.034,   0.033,   0.041,   0.003,   0.013,   0.037,   0.054,   0.029,   0.031,   0.057,   0.166,   0.044,   0.015,   0.015,   0.015,   0.037,   0.099,   0.024,   0.008,   0.023,   0.006,   0.017,   0.000
   55,    8,   55,    1,  0.417726,    1,   0.771,   0.104,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.125,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
   56,    8,   56,    1,  0.315444,    1,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   1.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
    1,    9,    1,    1,  0.845671,    1,   0.081,   0.074,   0.000,   0.000,   0.000,   0.000,   0.042,   0.098,   0.000,   0.046,   0.000,   0.070,   0.000,   0.024,   0.004,   0.199,   0.000,   0.000,   0.007,   0.000,   0.004,   0.007,   0.000,   0.052,   0.000,   0.018,   0.000,   0.033,   0.166,   0.074,   0.000
